24Hours,Year,JulianDay,Time,Air Temp(¡É),RH(%),Wind Dir(Deg),Wind Spd<m/s),Gust(m/s),GustTime,Solar Rad(W/§³),Pressure(hPa),Visibility(km),Rain(mm)
100,2010,73,400,-0.124,70.8,9.85,15.97,0.775,347,0,1027,12.66,0
100,2010,73,500,-0.461,72.9,0,0,0,401,0,1026,12.64,0
100,2010,73,600,-0.708,76.5,2.554,9.79,2.3,513,0,1027,12.61,0
100,2010,73,700,-0.303,69.91,348.6,14.82,1.825,654,2.462,1026,12.59,0
100,2010,73,800,0.613,61.8,343.9,16.39,1.525,741,53.43,1027,12.58,0
100,2010,73,900,2.101,56.37,310.2,29.64,1.612,802,180.9,1027,14.12,0
100,2010,73,1000,4.778,44,341.4,38.7,2.675,929,342.9,1026,14.02,0
100,2010,73,1100,7.58,38.04,311.1,39.07,2.587,1059,440.1,1026,13.89,0
100,2010,73,1200,9.42,37.19,325.2,23.22,3.137,1158,426.3,1025,13.83,0
100,2010,73,1300,11.66,34.71,236.8,53.07,3.175,1255,165.7,1025,13.56,0
100,2010,73,1400,11.46,41.2,184.7,30.41,3.362,1313,69.43,1024,13.42,0
100,2010,73,1500,9.57,64.94,189,38.05,3.537,1410,39.39,1023,13.24,0.1
100,2010,73,1600,10.79,58.42,197.4,37.87,2.45,1538,87.3,1022,13.32,0
100,2010,73,1700,11.64,54.5,165,49.5,3.037,1638,59.52,1021,13.38,0
100,2010,73,1800,12.09,54.72,185.4,51.34,2.925,1745,45.64,1020,13.22,0
100,2010,73,1900,11.95,57.74,174.6,58.41,3.7,1852,6.645,1020,13.08,0
100,2010,73,2000,11.82,61.17,198.7,56.62,3.987,1947,0.023,1020,12.96,0
100,2010,73,2100,11.66,63.59,165.6,55.1,3.025,2042,0.057,1021,12.87,0
100,2010,73,2200,11.41,65.01,176.9,41.57,3.487,2116,0.034,1020,12.82,0
100,2010,73,2300,11.06,66.77,156.9,28.13,3.312,2207,0.047,1019,12.79,0
100,2010,73,2400,10.85,67.81,147.2,30.11,3.037,2318,0.044,1018,12.77,0
100,2010,74,100,10.73,68.5,165.6,40.14,2.275,32,0.044,1017,12.75,0
100,2010,74,200,10.65,69.75,162.5,25.64,0.875,103,0.044,1015,12.73,0
100,2010,74,300,10.36,75.8,201,37.59,2.637,217,0.04,1014,12.7,0.2
100,2010,74,400,9.57,84.6,131.6,17.83,1.337,351,0.047,1012,12.67,0.1
100,2010,74,500,9.49,85.5,208.5,42.07,1.987,422,0.027,1010,12.64,1.4
100,2010,74,600,9.03,90.6,298.1,13.87,0.35,514,0.024,1009,12.64,0.9
100,2010,74,700,9.23,90.9,278.7,45.08,1.062,614,0.426,1008,12.62,0.8
100,2010,74,800,9.02,92.1,0,0,0,701,11.04,1007,12.62,0.4
100,2010,74,900,9.14,93.4,84.5,52.57,2.325,855,19.93,1006,12.62,0.3
100,2010,74,1000,9.44,94.5,150.4,54.89,1.45,950,22.32,1006,12.62,0.2
100,2010,74,1100,10,94.7,171,33.61,0.825,1049,22.98,1006,12.62,0.6
100,2010,74,1200,10.78,94.8,220.4,36.58,4.675,1157,13.91,1007,12.62,1.4
100,2010,74,1300,11.21,92.4,221.8,35.91,4.375,1215,36.43,1007,12.62,2.2
100,2010,74,1400,11.04,91.5,229.3,35.68,4.362,1334,88.7,1009,13.07,0
100,2010,74,1500,10.31,89.1,280.6,52.12,5.737,1449,73.1,1010,13.23,0.2
100,2010,74,1600,8.5,88.5,328.2,30.98,5.25,1549,135.5,1011,13.32,0
100,2010,74,1700,8.93,77,337.1,36.36,4.675,1607,241.8,1012,13.87,0
100,2010,74,1800,9.14,68.71,323.4,36.52,3.612,1759,99.3,1013,13.51,0
100,2010,74,1900,8.38,54.98,329.7,28.63,5.162,1814,11.04,1014,13.24,0
100,2010,74,2000,7.17,56.9,348.3,36.28,4.775,1939,0.027,1014,13.09,0
100,2010,74,2100,5.846,55.48,328.3,33.04,3.412,2003,0.003,1015,12.96,0
100,2010,74,2200,4.914,48.56,283.5,36.5,3.875,2106,0,1016,12.86,0
100,2010,74,2300,4.117,43.38,238.2,34.7,3.8,2251,0,1017,12.79,0
100,2010,74,2400,3.349,51.68,223,27.45,3.25,2312,0,1018,12.75,0
100,2010,75,100,2.65,62.05,224.7,24.3,3.712,31,0,1019,12.72,0
100,2010,75,200,2.54,60.2,223.6,29.43,4.5,117,0,1019,12.7,0
100,2010,75,300,2.333,58.48,267.3,78.8,3.887,216,0,1019,12.67,0
100,2010,75,400,2.185,58.9,310.8,33.89,5.5,306,0,1019,12.65,0
100,2010,75,500,1.361,49.79,324,27.77,6.287,416,0,1019,12.63,0
100,2010,75,600,0.619,50.37,319.5,27.09,5.562,504,0,1020,12.6,0
100,2010,75,700,0.359,49.86,338.2,38.09,3.65,611,4.007,1020,12.57,0
100,2010,75,800,0.381,50.28,323,29.09,2.925,731,52.41,1021,12.56,0
100,2010,75,900,1.313,47.18,323.8,23.6,5.125,854,235.1,1022,14.14,0
100,2010,75,1000,2.432,41.7,316.2,34.67,5.487,932,435.8,1022,14.06,0
100,2010,75,1100,3.259,42.09,327.9,36.36,5.262,1058,376.6,1022,14.03,0
100,2010,75,1200,3.69,43.92,322,26.96,7,1131,509.6,1022,13.99,0
100,2010,75,1300,4.17,41.7,315.1,26.2,7.02,1213,548.9,1022,13.98,0
100,2010,75,1400,4.093,41.18,326.3,33.55,6.637,1357,385.8,1022,13.97,0
100,2010,75,1500,4.635,37.52,318.5,31.25,7.45,1500,641.8,1023,13.93,0
100,2010,75,1600,4.146,34.9,330,32.24,6.987,1501,484,1023,13.93,0
100,2010,75,1700,3.893,29.58,323.3,24.83,6.162,1651,392.5,1024,13.93,0
100,2010,75,1800,3.152,27.77,319.4,27.53,7.4,1718,180.2,1024,13.73,0
100,2010,75,1900,1.877,32.74,318.6,31.82,4.575,1812,13.07,1025,13.42,0
100,2010,75,2000,0.743,37.33,298.3,38.53,2.65,1902,0,1025,13.26,0
100,2010,75,2100,0.367,38.87,287.6,36.56,2.025,2013,0,1026,13.13,0
100,2010,75,2200,0.055,41.04,285,21.46,1.162,2144,0,1026,13,0
100,2010,75,2300,-0.212,43.19,224.8,24.43,1.987,2247,0,1027,12.89,0
100,2010,75,2400,-0.675,47.75,231.9,16.71,1.45,2320,0,1027,12.8,0
100,2010,76,100,-1.47,53.78,191.7,18.95,2.187,59,0,1028,12.74,0
100,2010,76,200,-1.856,58.83,173.4,12.89,2.05,105,0,1028,12.72,0
100,2010,76,300,-2.654,66.44,160.6,4.51,0.775,258,0.007,1028,12.68,0
100,2010,76,400,-2.495,65,0,0,0,301,0.024,1028,12.66,0
100,2010,76,500,-3.96,77.6,172.5,9.77,0.887,454,0.037,1028,12.64,0
100,2010,76,600,-4.008,77.9,176.2,13.38,1.425,555,0.037,1028,12.62,0
100,2010,76,700,-3.605,76.8,177.2,13.79,1.9,626,4.065,1027,12.6,0
100,2010,76,800,-3.618,80.2,162.3,10.49,1.175,800,62.25,1028,12.6,0
100,2010,76,900,-1.637,72.9,172.8,28.02,1.587,900,212.6,1028,14.23,0
100,2010,76,1000,0.323,60.9,203.1,29.84,2.237,924,374.2,1028,14.14,0
100,2010,76,1100,1.865,41.36,317.3,53.67,2.437,1053,472.7,1028,14.05,0
100,2010,76,1200,2.541,39.02,326.9,37.14,2.712,1127,425.2,1027,14.01,0
100,2010,76,1300,3.246,30.86,326.2,36.71,3.037,1240,339.8,1027,13.97,0
100,2010,76,1400,3.673,32.37,271,71.2,4.012,1328,267.2,1026,13.96,0
100,2010,76,1500,2.695,52.58,208.6,40.47,3.85,1430,135,1025,13.87,0
100,2010,76,1600,2.212,58.9,325.6,70.3,2.85,1600,81.1,1025,13.66,0
100,2010,76,1700,1.205,73.2,320.7,41.73,2.987,1632,67.69,1024,13.51,0
100,2010,76,1800,0.658,81.5,342.1,36.14,2.437,1719,34.77,1024,13.41,0
100,2010,76,1900,0.313,86.1,332.7,46.27,2.537,1851,2.27,1024,13.25,0
100,2010,76,2000,0.139,88.8,329.9,30.96,2.637,1916,0,1024,13.12,0
100,2010,76,2100,-0.203,92.7,22.37,0.009,0.337,2013,0,1024,12.99,0
100,2010,76,2200,-0.318,94.9,0,0,0,2101,0,1022,12.89,0
100,2010,76,2300,-0.293,95.6,0,0,0,2201,0,1022,12.81,0
100,2010,76,2400,-0.435,96,0,0,0,2301,0,1022,12.77,0
100,2010,77,100,-0.591,96.3,35.59,10.16,0.375,31,0,1021,12.73,0
100,2010,77,200,-0.746,96.6,336.9,5.176,0.237,124,0.003,1021,12.71,0
100,2010,77,300,-0.968,96.9,332.6,41.36,1.237,254,0,1021,12.69,0
100,2010,77,400,-1.223,97,345.6,26.95,0.987,316,0,1020,12.66,0
100,2010,77,500,-1.411,97.1,359.7,13.29,0.512,401,0,1020,12.64,0
100,2010,77,600,-1.562,97.1,25.26,3.08,0.337,507,0,1020,12.61,0
100,2010,77,700,-1.416,97.1,339.9,17.71,1.75,646,0.39,1020,12.59,0
100,2010,77,800,-1.443,96.7,342.3,40.94,2.187,759,6.17,1021,12.57,0
100,2010,77,900,-1.167,86.7,334.3,31.99,2.462,900,70,1022,12.56,0.1
100,2010,77,1000,-0.568,73,315.3,16.96,4.3,910,415.4,1022,14.12,0.7
100,2010,77,1100,0.553,57.82,320.3,20.3,3.762,1057,610.7,1022,14.1,3.3
100,2010,77,1200,0.765,47.45,312.1,16.13,5.75,1121,719,1022,14.1,2.7
100,2010,77,1300,1.359,37.74,312,25.95,5.375,1205,777,1021,14.08,0.8
100,2010,77,1400,2.283,39.75,327.2,33.11,4.937,1336,769,1020,14.03,0
100,2010,77,1500,3.048,40.3,327.5,33.16,4.4,1425,690.4,1020,14.01,0
100,2010,77,1600,3.731,36.66,331.2,33.03,3.9,1539,565.3,1020,13.98,0
100,2010,77,1700,3.984,36.06,323.7,33.94,4.325,1643,389.7,1020,13.98,0
100,2010,77,1800,3.907,36.08,319.5,40.07,3.712,1721,187.2,1019,13.77,0
100,2010,77,1900,2.304,48.19,344.3,44.34,2.512,1803,12.64,1020,13.46,0
100,2010,77,2000,1.023,54.11,6.775,11.39,0.85,1909,0,1020,13.3,0
100,2010,77,2100,0.16,54.49,355.2,28.68,0.825,2032,0,1021,13.16,0
100,2010,77,2200,-0.706,55.76,358.8,21.58,0.75,2120,0,1021,13.03,0
100,2010,77,2300,-1.94,63.55,180.1,14.62,1.05,2256,0,1021,12.91,0
100,2010,77,2400,-2.437,71.2,187.6,14.48,1.45,2326,0.003,1020,12.82,0
100,2010,78,100,-3.307,78.9,187.2,5.213,0.787,3,0.027,1020,12.75,0
100,2010,78,200,-3.602,79.9,196.6,5.818,1.062,137,0.05,1020,12.71,0
100,2010,78,300,-4.81,86.9,190.7,8.86,1.087,300,0.087,1019,12.68,0
100,2010,78,400,-4.83,87.7,184.9,11.57,1.225,306,0.074,1018,12.66,0
100,2010,78,500,-5.207,88,0,0,0,401,0.077,1018,12.64,0
100,2010,78,600,-5.44,89.2,0,0,0,501,0.06,1018,12.61,0
100,2010,78,700,-5.488,90.7,0,0,0,601,4.122,1017,12.59,0
100,2010,78,800,-4.795,90.9,137.1,6.02,0.987,740,46.75,1017,12.58,0
100,2010,78,900,-1.918,81.1,341.9,3.146,0.937,836,253.5,1017,14.24,0
100,2010,78,1000,0.472,63.8,245.8,40.83,2,953,426.1,1017,14.14,0
100,2010,78,1100,1.789,56.6,250.3,51.79,2.287,1056,497.9,1016,14.06,0
100,2010,78,1200,3.607,47.83,245.5,60.15,2.775,1154,644.1,1015,13.97,0
100,2010,78,1300,6.172,38.48,210.6,48.7,3.325,1212,682.6,1013,13.9,0
100,2010,78,1400,8.54,29.64,225.3,51.74,3.675,1400,644.8,1012,13.83,0
100,2010,78,1500,10.86,28.28,226,50.22,5.25,1456,556.4,1010,13.76,0
100,2010,78,1600,11.93,32.38,239,42.13,5.962,1527,425,1010,13.74,0
100,2010,78,1700,12.53,34.09,239.9,38.75,4.925,1615,244.1,1009,13.73,0
100,2010,78,1800,12.59,37.17,281.7,45.23,3.012,1705,108.5,1008,13.5,0
100,2010,78,1900,11.07,40.93,68.28,4.861,0.825,1817,7.83,1007,13.26,0
100,2010,78,2000,9.87,45.36,82.7,18.91,1.125,1905,0.044,1007,13.11,0
100,2010,78,2100,8.63,51.87,182.2,10.81,1.25,2046,0.037,1006,12.98,0
100,2010,78,2200,7.12,60.21,42.33,0.543,0.575,2118,0.064,1006,12.88,0
100,2010,78,2300,6.929,62.99,36.51,17.76,1.212,2240,0.027,1006,12.81,0
100,2010,78,2400,6.85,62.68,28.98,10.9,0.85,2311,0.013,1006,12.78,0
100,2010,79,100,5.591,71.3,0,0,0,1,0.01,1005,12.75,0
100,2010,79,200,5.364,73.6,12.87,0.771,0.462,154,0.007,1004,12.72,0
100,2010,79,300,5.452,74.6,4.643,11.67,1.312,253,0.01,1003,12.71,0
100,2010,79,400,4.642,79,133.1,30.23,1.337,322,0.007,1001,12.68,0
100,2010,79,500,5.084,76,31,19.93,2.225,423,0.003,1001,12.66,0
100,2010,79,600,4.832,78.6,3.542,43.37,0.662,519,0.003,1001,12.64,0
100,2010,79,700,5.045,78.1,181.7,56.06,1.737,647,4.771,1001,12.62,0
100,2010,79,800,5.414,79.1,23.66,8.71,1.037,756,80.4,1000,12.61,0
100,2010,79,900,6.953,75.1,1.603,14.65,1.587,842,143.3,999,13.42,0
100,2010,79,1000,10.09,70.9,262.2,68.91,2.662,933,270.2,999,13.85,0
100,2010,79,1100,15.77,62.21,185.9,37.36,3.862,1057,412.7,997,13.71,0
100,2010,79,1200,17.78,59.46,239.4,43.44,7.8,1158,93.6,1000,13.4,0
100,2010,79,1300,14.65,67.91,236.2,32.47,8.01,1238,83.3,1001,13.34,0.5
100,2010,79,1400,10.6,86.5,202.7,40.1,4.6,1308,43.59,1000,13.24,0.1
100,2010,79,1500,10.95,85.1,189.1,35.38,4.962,1447,162.4,999,13.3,0
100,2010,79,1600,11.11,80.2,236.5,33.57,4.412,1526,107.4,1001,13.6,0
100,2010,79,1700,10.53,70.3,277,61.83,4.937,1632,31.98,1001,13.31,0
100,2010,79,1800,9.45,69.56,268.2,47.03,6.25,1756,16.03,1003,13.14,0
100,2010,79,1900,8.47,71.1,229.7,31.63,5.6,1816,4.481,1003,13.01,0
100,2010,79,2000,7.81,73.5,219.4,40.31,4.712,1922,0.057,1004,12.9,0
100,2010,79,2100,7.57,74.1,219.8,32.66,6.037,2057,0.034,1004,12.82,0
100,2010,79,2200,7.3,69.12,239.1,43.44,7.94,2143,0.037,1005,12.78,0
100,2010,79,2300,5.016,66.9,250.9,45.21,6.3,2214,0.037,1007,12.74,0
100,2010,79,2400,4.461,64.61,278.5,54.84,5.7,2358,0.003,1007,12.72,0
100,2010,80,100,3.614,62.52,254.1,53.42,6.312,33,0.013,1009,12.7,0
100,2010,80,200,2.483,61.52,295.1,41.85,5.25,113,0,1011,12.67,0
100,2010,80,300,1.934,55.22,291.6,50.98,5.925,220,0,1012,12.64,0
100,2010,80,400,1.707,54.18,280.9,61.45,3.975,308,0.01,1012,12.61,0
100,2010,80,500,1.237,51.03,283.9,51.19,4.212,411,0.01,1013,12.58,0
100,2010,80,600,0.836,48.67,257.3,39.04,2.962,518,0.007,1014,12.56,0
100,2010,80,700,0.758,45.05,271.6,48.33,3.887,608,5.636,1015,12.54,0
100,2010,80,800,0.908,46.28,258.7,46.34,4.537,702,46.95,1016,12.54,0
100,2010,80,900,2.259,41.72,314.1,31.52,5.8,846,287.8,1018,13.67,0
100,2010,80,1000,3.079,40.68,317.9,19.92,7.16,944,468.6,1018,14.04,0
100,2010,80,1100,3.95,38.42,314.3,16.63,7.24,1005,633.2,1017,13.97,0
100,2010,80,1200,4.988,31.88,324.5,30.32,8.34,1130,743,1017,13.93,0
100,2010,80,1300,5.833,25.48,329.9,28.52,8.12,1240,800,1017,13.92,0
100,2010,80,1400,6.578,26.65,318.8,33.73,8.66,1309,780,1017,13.88,0
100,2010,80,1500,7.1,27.59,335.6,37.17,6.05,1457,662.4,1017,13.85,0
100,2010,80,1600,7.31,29.23,331.7,29.78,5.35,1557,513.1,1017,13.83,0
100,2010,80,1700,7.14,27.29,329.2,35.02,6.725,1649,396.4,1017,13.83,0
100,2010,80,1800,6.779,28.35,323.7,37.07,4.1,1723,198.7,1017,13.72,0
100,2010,80,1900,5.25,34.69,335.7,39.37,4.2,1805,21.35,1018,13.38,0
100,2010,80,2000,4.298,34.77,302.3,38.53,3.65,1927,0.097,1019,13.21,0
100,2010,80,2100,3.791,35.52,284.9,60.8,2.325,2001,0.091,1020,13.08,0
100,2010,80,2200,2.692,53.02,211.3,27,1.887,2148,0.081,1019,12.96,0
100,2010,80,2300,2.236,56.69,221.5,36,1.887,2245,0.097,1020,12.86,0
100,2010,80,2400,0.044,69.91,190.7,16.94,2.012,2329,0.101,1020,12.78,0
100,2010,81,100,-0.784,74.5,180,18.85,0.937,6,0.104,1021,12.73,0
100,2010,81,200,-1.242,77.7,180.4,13.28,0.987,111,0.107,1020,12.7,0
100,2010,81,300,-0.795,75.5,193.2,14.07,1.662,204,0.087,1021,12.68,0
100,2010,81,400,-1.069,80.3,174.8,26.78,1.55,316,0.128,1020,12.66,0
100,2010,81,500,-1.517,83.4,122.1,3.604,0.512,436,0.107,1021,12.64,0
100,2010,81,600,-1.215,85.7,317.4,2.88,0.912,549,0.141,1021,12.62,0
100,2010,81,700,-0.502,79.7,39.27,13.14,1.1,658,0.819,1021,12.6,0
100,2010,81,800,-0.032,79.1,29.46,58.55,1.65,753,19.97,1021,12.58,0
100,2010,81,900,0.615,78.5,326,25.38,1.225,825,46.94,1021,12.63,0
100,2010,81,1000,1.528,75.5,282.8,24.48,1.137,901,91.1,1020,12.61,0
100,2010,81,1100,3.155,65.27,230.5,74.9,2.787,1055,103.8,1019,13.57,0
100,2010,81,1200,4.101,59.68,260.6,53.09,2.487,1134,147.5,1019,14.04,0
100,2010,81,1300,4.47,60.79,330.6,30.27,2.05,1224,127,1018,13.78,0
100,2010,81,1400,4.743,58.25,337.7,34.27,2.562,1347,133.1,1018,13.74,0
100,2010,81,1500,5.175,56.02,334.1,33.67,2.187,1444,88.3,1017,13.68,0
100,2010,81,1600,4.987,54.43,344.4,28.6,2.137,1505,52.34,1017,13.46,0
100,2010,81,1700,4.569,62.58,339.8,30.2,2.025,1631,22.71,1017,13.27,0
100,2010,81,1800,4.061,72.2,7.97,32.26,1.437,1733,11.26,1018,13.13,0
100,2010,81,1900,3.781,76.5,337.6,34.68,2.687,1817,1.518,1018,13,0
100,2010,81,2000,3.595,78.2,330.4,31.41,1.987,1922,0.05,1017,12.9,0
100,2010,81,2100,3.313,78.8,327.8,18.47,2,2050,0.064,1017,12.82,0
100,2010,81,2200,3.11,80,27.72,15.11,1.45,2101,0.064,1018,12.77,0
100,2010,81,2300,2.827,82.8,328.8,0,0.275,2208,0.067,1018,12.75,0
100,2010,81,2400,2.791,83.5,26.57,20.11,1.025,0,0.06,1018,12.72,0
100,2010,82,100,2.902,82.7,328.1,68.45,1.812,25,0.094,1018,12.69,0
100,2010,82,200,2.702,83.5,358.6,22.78,2.587,110,0.118,1018,12.67,0
100,2010,82,300,2.265,86.1,358.7,19.55,0.862,232,0.131,1018,12.63,0
100,2010,82,400,2.486,85.7,326.5,13.56,1.512,325,0.195,1018,12.59,0
100,2010,82,500,2.377,85.8,338.5,22.75,0.525,420,0.091,1018,12.57,0
100,2010,82,600,1.562,88.4,347.8,3.09,0.8,504,0.131,1018,12.55,0
100,2010,82,700,1.245,90.4,0,0,0,601,4.201,1018,12.54,0
100,2010,82,800,1.74,89.8,5.175,18.12,1.112,735,43.89,1018,12.54,0
100,2010,82,900,2.472,87.3,321.3,12.12,1.787,844,101.7,1019,12.75,0
100,2010,82,1000,3.742,81.2,321.4,27.1,1.95,911,191,1019,14.04,0
100,2010,82,1100,5.824,71.8,358.2,43.02,2.975,1054,360,1018,13.95,0
100,2010,82,1200,7.23,66.32,348.3,42.93,3.65,1157,456.7,1018,13.88,0
100,2010,82,1300,8.62,61.03,359.3,76.8,3.237,1201,530.4,1018,13.82,0
100,2010,82,1400,9.82,57.18,319.5,69.88,3.375,1327,627.8,1017,13.75,0
100,2010,82,1500,10.94,52.97,325.7,51.98,3.787,1436,484.1,1016,13.73,0
100,2010,82,1600,11.46,50.52,324.2,38.31,3.862,1511,372.4,1015,13.71,0
100,2010,82,1700,11.88,48.74,360,51.23,2.287,1612,231.5,1016,13.72,0
100,2010,82,1800,11.14,47.36,348.8,45.71,1.975,1730,74.7,1016,13.39,0
100,2010,82,1900,9.38,62.3,333.4,26.83,3.05,1844,11.63,1017,13.2,0
100,2010,82,2000,7.82,72.1,9.39,29.2,2.137,1904,0.07,1017,13.05,0
100,2010,82,2100,6.932,75.2,24.45,19.83,1.237,2031,0.054,1018,12.94,0
100,2010,82,2200,6.129,78.1,43.61,8.26,0.875,2102,0.101,1019,12.84,0
100,2010,82,2300,5.875,79.1,37.49,10.38,0.587,2204,0.071,1019,12.78,0
100,2010,82,2400,5.278,81.7,38.59,0,0.225,2345,0.178,1019,12.76,0
100,2010,83,100,5.222,80.8,25.34,6.302,0.487,54,0.168,1020,12.74,0
100,2010,83,200,5.256,80.2,27.33,8.69,0.6,105,0.198,1019,12.72,0
100,2010,83,300,4.643,83.3,0,0,0,201,0.232,1020,12.7,0
100,2010,83,400,4.252,83.5,0,0,0,301,0.269,1019,12.68,0
100,2010,83,500,3.197,84.7,34.65,24.78,1.162,449,0.275,1019,12.65,0
100,2010,83,600,3.096,85.5,40.98,5.056,0.275,518,0.275,1020,12.62,0
100,2010,83,700,2.567,86.3,316.2,4.84,0.275,647,6.29,1020,12.59,0
100,2010,83,800,3.253,83.6,357.8,24.08,1.337,750,77.2,1020,12.59,0
100,2010,83,900,5.374,77.7,332.7,21.52,2.387,856,230.5,1019,14.02,0
100,2010,83,1000,8.26,61.5,308.3,34.7,2.75,915,331.6,1021,13.93,0
100,2010,83,1100,10.42,42.48,184.6,81,3.637,1045,453.6,1021,13.83,0
100,2010,83,1200,11.56,36.85,172.9,89.9,4.712,1158,566.5,1019,13.75,0
100,2010,83,1300,12.26,35.09,151,87.7,4.187,1219,538.2,1019,13.71,0
100,2010,83,1400,12.88,33.78,333.5,59.84,3.25,1318,526.9,1018,13.67,0
100,2010,83,1500,13.42,32.04,347.6,60.63,3.7,1404,525.5,1016,13.64,0
100,2010,83,1600,13.5,32.46,327.5,41.61,3.787,1527,427.6,1016,13.64,0
100,2010,83,1700,13.81,31.58,332.9,39.5,3.875,1606,328.9,1015,13.64,0
100,2010,83,1800,13.67,30.2,277.1,80.5,2.1,1731,125.1,1015,13.41,0
100,2010,83,1900,12.42,36.47,183.9,31.88,2.45,1837,11.67,1016,13.19,0
100,2010,83,2000,11.36,39.57,147.5,32.56,1.375,1925,0.047,1016,13.05,0
100,2010,83,2100,10.51,41.31,132.7,4.092,1.175,2005,0.06,1016,12.93,0
100,2010,83,2200,9.66,50.68,344.1,27.83,3.262,2128,0.077,1016,12.84,0
100,2010,83,2300,9.18,58.94,344.1,28.06,1.925,2243,0.05,1017,12.79,0
100,2010,83,2400,8.54,60.63,335.8,30.94,3.187,2345,0.054,1017,12.76,0
100,2010,84,100,7.79,60.39,342.3,60.65,2.225,2,0.047,1016,12.74,0
100,2010,84,200,7.1,63.72,9.65,24.73,1.375,110,0.054,1016,12.72,0
100,2010,84,300,7.11,65.46,324.4,66.78,4.887,229,0.131,1016,12.7,0
100,2010,84,400,6.699,68.14,187.7,57.85,2.3,304,0.067,1016,12.68,0
100,2010,84,500,6.609,67.99,238.5,79.2,1.75,448,0.06,1015,12.66,0
100,2010,84,600,6.262,70.3,10.91,53.25,3.262,516,0.05,1016,12.64,0
100,2010,84,700,6.319,67.88,176.3,72.1,4.925,655,3.26,1016,12.61,0
100,2010,84,800,6.413,61.76,319.2,24.06,4.137,702,39.39,1017,12.6,0
100,2010,84,900,6.442,57.74,319.8,17.45,3.137,811,107,1017,12.72,0
100,2010,84,1000,6.896,57.38,324.8,22.02,4.887,952,163.6,1017,13.95,0
100,2010,84,1100,6.924,60.36,315.3,29.61,4.9,1004,232.3,1017,13.92,0
100,2010,84,1200,7.49,57.77,307.2,29.85,3.45,1159,234.7,1016,13.89,0
100,2010,84,1300,7.8,58.02,254.5,58.07,3.55,1247,218.9,1015,13.88,0
100,2010,84,1400,8.55,54.51,273.8,62.87,3.35,1359,244.9,1014,13.82,0
100,2010,84,1500,9.12,51.25,331.6,46.39,5.3,1414,313.3,1014,13.77,0
100,2010,84,1600,7.42,69.23,333.2,45.82,2.875,1531,129.9,1014,13.67,0
100,2010,84,1700,7.73,48.86,330,36.58,6.987,1655,182.7,1015,13.85,0
100,2010,84,1800,6.445,32.5,318.1,24.94,7.2,1724,60.79,1017,13.43,0
100,2010,84,1900,5.532,23.66,327.7,43.82,7.52,1840,10.43,1018,13.25,0
100,2010,84,2000,4.323,22.05,332.8,38.96,6.712,1917,0.071,1019,13.11,0
100,2010,84,2100,3.339,23.77,331,44.23,6.062,2031,0.074,1021,12.99,0
100,2010,84,2200,2.581,28.44,334.8,35.53,5.237,2119,0.047,1022,12.88,0
100,2010,84,2300,2.032,33.91,321.1,23.65,5.325,2222,0.067,1022,12.79,0
100,2010,84,2400,1.383,32.91,330.3,29.88,5.062,2307,0.074,1022,12.74,0
100,2010,85,100,1.05,38.41,325.8,31.84,4.2,12,0.097,1023,12.71,0
100,2010,85,200,0.713,40.5,325.9,34.32,6.212,132,0.057,1023,12.69,0
100,2010,85,300,0.009,41.74,332.7,41.69,4.8,210,0.074,1023,12.67,0
100,2010,85,400,-0.681,38.79,14.22,48.68,2.35,304,0.097,1023,12.64,0
100,2010,85,500,-1.429,37.16,49.25,37.29,1.725,406,0.057,1024,12.61,0
100,2010,85,600,-1.685,36.78,44.26,32.49,1.525,512,0.074,1024,12.58,0
100,2010,85,700,-1.924,36.6,60.02,15.26,1.6,622,8.25,1025,12.54,0
100,2010,85,800,-1.31,36.29,38.33,27.83,3.062,800,55.84,1026,12.53,0
100,2010,85,900,0.358,33.17,336.4,49.5,2.925,815,312.7,1026,14.16,0
100,2010,85,1000,1.532,25.69,324.2,55,3.962,956,492.3,1026,14.06,0
100,2010,85,1100,2.678,23.36,308.9,48.15,3.762,1004,635.3,1026,13.98,0
100,2010,85,1200,4.214,22.82,249.6,54.96,4.887,1154,737,1025,13.93,0
100,2010,85,1300,5.826,21.18,295.5,54.95,7.05,1241,781,1024,13.89,0
100,2010,85,1400,6.663,20.17,285.2,45.53,7.19,1320,764,1024,13.86,0
100,2010,85,1500,7.2,21.27,283.2,46.41,6.487,1448,658.9,1024,13.83,0
100,2010,85,1600,6.923,25.35,265.8,46.92,8.27,1544,483,1024,13.83,0
100,2010,85,1700,6.221,32.03,253.2,45.25,6.537,1616,323.2,1024,13.83,0
100,2010,85,1800,5.283,40.79,240,46.84,5.787,1714,136.3,1024,13.65,0
100,2010,85,1900,4.291,49.31,203,42.71,5.55,1828,19.05,1024,13.37,0
100,2010,85,2000,3.88,55.55,200.3,30.57,4.125,2000,0.074,1025,13.22,0
100,2010,85,2100,3.91,59.27,205,30.22,4.062,2001,0.05,1025,13.09,0
100,2010,85,2200,3.648,63.49,202.4,29.29,4.812,2130,0.091,1025,12.98,0
100,2010,85,2300,3.392,66.66,189.1,24.67,2.737,2201,0.077,1026,12.87,0
100,2010,85,2400,2.554,70.8,192.9,18.86,1.85,2305,0.101,1026,12.79,0
100,2010,86,100,1.77,75,222,24.58,0.762,27,0.118,1025,12.75,0
100,2010,86,200,1.546,77.2,199,8.72,0.337,101,0.138,1025,12.71,0
